geocode,regrowth_2001_2016,agr_pers,veg_pers,nreg_agr,nreg_veg,population2016,pop_g,lpw2016,lpw_g,Std_temp,precip,clay,ph,embargos_def,roads_km,silos_ton,lat,long,FNP,UF
3114402,10255.11,65422.5200,16200.5500,0.0706,0.2347,21404,0.007069231,5642.040625,0.15304,0.407332276,1365.52625,40.93,53.04,1,26.526,16799,-20.909105,-46.061036,42,31
3114550,4449.26,167240.3500,13320.8000,0.0099,0.1116,10030,0.004923077,7039.5875,0.14494,0.315667943,1279.404375,26.01,51.51,0,26.765,0,-19.679224,-50.733872,44,31
3115003,3967.64,22191.8600,5683.2600,0.0636,0.2096,3055,0.008761538,7097.7025,0.1421,0.326636903,1171.228125,37.44,54.36,1,0,1984,-18.588991,-47.88003,44,31
3115102,8425.79,43774.0100,11411.4700,0.0930,0.2823,18357,0.004946154,5598.08375,0.147546667,0.373934041,1279.774375,42.48,52.92,1,0,23223,-20.507396,-46.937634,42,31
3115474,2986.61,20809.4100,5097.1200,0.0833,0.2705,5473,-0.001930769,1844.96375,0.227093333,0.661684718,662.96875,26.13,59.92,0,0,0,-15.35969,-42.966003,49,31
3115607,4125.86,13030.5000,11258.3000,0.0927,0.1058,1271,-0.003730769,4596.175,0.225426667,0.476696532,1416.35375,39.43,51.87,0,11.879,0,-19.120895,-45.698626,45,31
3115805,2211.63,27281.4300,3097.1700,0.0344,0.2387,10613,-0.002253846,8777.29375,0.13874,0.350095225,1116.905625,37.4,55.64,1,11.069,26077,-18.68548,-49.105766,44,31
3116100,19600.23,33818.9700,35806.3500,0.0731,0.0694,16025,0.001961538,3778.356875,0.137473333,0.541965559,798.194375,38.98,54.1,0,24.906,0,-17.093517,-42.501989,47,31
3116159,27433.27,33033.5500,252530.0200,0.1349,0.0200,12739,0.0359,2803.73875,0.157186667,0.563570463,1067.174375,28.83,53.38,1,77.379,15711,-15.46938,-45.458571,49,31
3116407,6168.18,12207.3300,5962.6000,0.2029,0.3425,4858,0.010892308,5581.38875,0.150306667,0.340487396,1440.309375,43.15,53.57,0,0,26351,-20.369379,-47.239497,42,31
3116506,11029.19,35118.0300,25628.1200,0.0862,0.1144,8389,-0.001053846,1847.1025,0.226213333,0.640515092,1048.651875,38.93,55.7,1,26.513,0,-17.068713,-44.228127,49,31
3116605,12259.99,37951.6300,13667.8600,0.1650,0.3542,28063,0.015107692,3867,0.155146667,0.485729692,1307.425625,39.62,51.46,2,0.837,0,-20.347814,-44.803084,46,31
3116902,14061.85,71507.6300,21210.6300,0.0889,0.2474,3252,0.005753846,7144.17625,0.145826667,0.317016693,1399.964375,28.41,54.41,0,63.304,0,-19.672183,-49.070931,44,31
3117306,11175.87,105351.9900,13883.4600,0.0281,0.1797,26428,0.025492308,9690.845,0.136673333,0.308415304,1458.79875,40.48,56.82,0,10.682,58149,-19.959758,-48.361478,44,31
3117504,18459.3,54149.5400,101719.6000,0.0904,0.0502,18619,-0.000246154,3778.38,0.137466667,0.466016809,1142.38625,38.98,52.54,1,0,0,-18.912795,-43.649225,47,31
3117603,2942.29,15790.4500,6078.7700,0.0685,0.1604,5488,0.010923077,3871.021875,0.154433333,0.5568479,1283.13125,37.49,51.87,0,0.2,796,-19.787539,-44.872857,46,31
3117836,6027.76,5899.5500,152859.5500,0.2376,0.0119,7611,0.008323077,1848.99875,0.22684,0.579412058,869.9975,31.35,54.42,0,0,0,-14.978352,-44.601575,49,31
3117876,355.33,1704.3800,1375.1900,0.0454,0.0557,6545,0.019769231,3867,0.155146667,0.525838616,1003.23875,43.7,53.39,0,0,0,-19.642127,-43.97496,46,31
3118106,4868.8,8897.4600,24048.4300,0.1540,0.0631,5335,0.004192308,3778.356875,0.137473333,0.460799577,1165.189375,37.79,52.63,0,0,0,-18.894363,-43.711887,47,31
3118205,7596.5,46079.0700,9808.7500,0.0411,0.1676,6928,0.0055,10340.91375,0.158593333,0.33100856,1681.285625,48.88,56.76,0,29.387,14924,-19.883578,-47.62389,45,31
3118601,1671.39,3352.0600,4501.5800,0.1444,0.1117,653800,0.013807692,3867,0.155146667,0.475098235,1224.011875,44.31,50,3,4.289,0,-19.848179,-44.097632,46,31
3118700,2201.27,25608.8100,2067.2800,0.0399,0.3396,9906,0.000953846,5549.860625,0.153506667,0.400103632,1315.8225,40.42,52.15,0,0,880,-21.12173,-45.393001,42,31
3118809,41368.6,55843.9100,126184.4100,0.2002,0.0997,27110,0.004130769,1845.616875,0.226993333,0.669313081,924.76625,32.64,54.7,1,60.622,0,-16.613171,-44.37875,49,31
3118908,15905.73,50992.2400,17485.6500,0.1214,0.2871,9465,0.004461538,3867.014375,0.155153333,0.600627103,1033.32,37.26,52.42,1,0,0,-19.092099,-44.205018,46,31
3119104,60436.84,116973.2100,86971.0400,0.1821,0.2304,24484,0.000169231,3870.0375,0.155086667,0.545102055,1161.8725,34.14,53.95,0,89.36,0,-18.335491,-44.617524,46,31
3119302,61439.94,194098.4300,88368.0700,0.1195,0.2296,29298,0.004569231,7429.9975,0.201246667,0.396832773,1327.139375,42.33,53.46,1,44.774,341923,-18.413108,-47.136817,45,31
3119500,15495.06,34845.7900,34546.4300,0.0720,0.0726,9423,0.002438462,3778.356875,0.137473333,0.53511642,849.710625,37.73,54.82,0,8.552,0,-16.658354,-42.228562,47,31
3119807,13843.42,33678.1400,22015.2400,0.1691,0.2375,3594,-0.007169231,4605.19375,0.22382,0.419816924,1550.190625,42.7,51.6,0,48.813,0,-19.781585,-45.982882,45,31
3119955,2725.51,5872.0600,2060.4000,0.2220,0.4486,6252,0.012415385,3880.363125,0.154973333,0.473983122,1282.509375,43.81,52.4,0,0,1490,-20.45082,-45.532129,46,31
3120102,2476,1248.8100,44408.3000,0.4023,0.0186,4560,0.007115385,3778.815,0.137473333,0.530006289,1020.8375,39.89,53.11,0,18.283,0,-18.076445,-43.445182,47,31
3120201,10565.56,39137.1100,7961.5200,0.1344,0.4328,12444,0.015753846,5558.016875,0.153606667,0.414314192,1337.77125,39.1,51.95,0,0,5112,-20.809853,-45.562012,42,31
3120300,5486.29,2508.5900,72837.9000,0.2432,0.0109,6026,0.006815385,1845.329375,0.227093333,0.575557701,884.468125,39.32,53.53,0,0,0,-16.718635,-42.821016,49,31
3120706,2597.5,14079.5300,2538.5900,0.0905,0.3555,4202,0.0082,5991.2225,0.218333333,0.377888873,1420.87625,45,52.47,0,13.736,0,-18.972299,-46.676079,45,31
3120870,11205.16,21400.2100,26797.1700,0.1580,0.1304,7559,0.016384615,1844.96375,0.227093333,0.51086691,701.94875,42.41,52.4,1,0,0,-15.891266,-41.841107,49,31
3120904,90517.2,152091.7600,101198.3800,0.2336,0.3142,79401,0.011715385,3867.075625,0.155153333,0.588995968,1013.589375,35.82,53.22,1,156.619,2875,-18.819908,-44.447885,46,31
3121001,5172.23,4918.5600,18770.3600,0.3147,0.1074,5696,0.006676923,3778.43875,0.137466667,0.454642259,1328.448125,38.23,51.9,0,27.109,0,-18.444093,-43.644953,47,31
3121209,19118.01,55871.2000,57042.3700,0.1243,0.1220,7165,0.005030769,6068.69375,0.150486667,0.362242437,1502.089375,39.85,53.23,5,129.409,140200,-20.356718,-46.772782,42,31
3121258,1413.96,8071.6000,1080.6100,0.0480,0.2736,9707,0.037415385,11483.2625,0.14944,0.329256106,1655.170625,48.52,58.46,0,20.131,18333,-19.936103,-47.809689,45,31
3121605,27751.09,20437.7000,321865.8100,0.3011,0.0266,48095,0.0051,3867.034375,0.155153333,0.573079038,983.163125,38.86,53.29,2,100.115,0,-17.993495,-43.610844,46,31
3122306,8827.83,45443.1900,12027.0200,0.0899,0.2718,232945,0.015961538,3868.504375,0.154766667,0.504558801,1342.995625,38.01,52.4,0,32.305,0,-20.128264,-44.908895,46,31
3122470,21161.04,41182.3700,25531.2100,0.1499,0.2214,4023,-0.003276923,3559.97375,0.21106,0.500236194,1228.2775,28.94,55.04,1,32.737,4822,-16.740318,-46.28992,48,31
3123205,15996.33,83885.5700,14962.5100,0.0758,0.3150,14758,0.000161538,4603.274375,0.224506667,0.486199119,1399.650625,36.9,52.79,0,0,0,-19.489653,-45.547328,45,31
3123403,1684.26,11158.4900,2506.5300,0.0571,0.2124,1578,0.009269231,3870.17875,0.154713333,0.442957861,1402.485,41.68,52.46,0,0,0,-20.291679,-45.88705,46,31
3123502,5190.02,19373.9400,5468.7700,0.0872,0.2529,1934,0.006876923,6950.614375,0.143546667,0.344455488,1339.21125,37.83,53.76,0,0,0,-18.437752,-47.595687,44,31
3123809,9442.04,30222.4900,18954.2900,0.1005,0.1513,7369,0.001923077,3778.356875,0.137473333,0.675037962,906.665,37.96,55.41,0,18.624,0,-17.296491,-44.014039,47,31
3124104,12159.74,49375.9500,28556.2400,0.0858,0.1396,68133,0.027223077,3867.39125,0.15516,0.510995352,1175.735,40.48,51.84,1,14.654,0,-19.729365,-44.307158,46,31
3124302,21156.89,65791.7900,95288.8700,0.1401,0.1011,32461,0.003192308,1844.9775,0.227093333,0.609818279,593.205625,32.1,56.52,1,46.76,0,-14.92463,-42.87023,49,31
3124708,7395.75,45752.8700,11940.6100,0.0544,0.1805,3787,-0.000153846,4646.96375,0.224946667,0.434618127,1573.02375,40.42,52.12,0,0,0,-19.591878,-45.808317,45,31
3124807,10417.82,51034.6900,22387.8800,0.1066,0.2139,7940,0.007307692,7485.53375,0.14106,0.330322443,1234.909375,40.93,53.45,0,4.05,1068,-18.715594,-47.726323,44,31
3125408,2922.88,1301.3700,32191.2800,0.3257,0.0192,5865,-0.005046154,3778.356875,0.137473333,0.52636133,990.03375,41.79,51.43,0,0,0,-18.117118,-43.249845,47,31
3125507,1386.02,914.3100,28707.0800,0.3215,0.0149,3269,0.004961538,3778.356875,0.137473333,0.530295515,1000.219375,41.33,52.2,0,9.802,0,-18.076345,-43.358503,47,31
3125705,37537.84,56600.5500,59766.2100,0.2654,0.2549,15178,0.010838462,3869.845,0.155046667,0.527806783,1121.093125,33.23,53.55,1,71.315,0,-18.703089,-44.958192,46,31
3126000,2380.74,10813.8800,6250.8100,0.0869,0.1414,7278,0.015661538,3867,0.155146667,0.501324496,1155.408125,39.36,51.98,1,0,0,-19.843812,-44.429624,46,31
3126109,28096.08,92286.1000,21264.6000,0.1719,0.4740,68236,0.006861538,3896.175625,0.15466,0.442748518,1305.008125,41.23,52.05,2,12.864,26531,-20.597135,-45.593113,46,31
3126208,28510.49,44746.3300,284533.9700,0.1197,0.0209,9184,0.016384615,4766.175,0.218826667,0.516881273,1120.943125,35.47,54.46,3,1.704,195431,-15.1297,-46.158482,48,31
3126307,1793.54,17596.1500,3038.5100,0.0423,0.2038,4382,0.008292308,5558.704375,0.152493333,0.437096004,1273.16125,44.9,52.11,0,0,0,-20.894198,-46.861443,42,31
3126406,2473.89,12889.0200,4617.4900,0.0907,0.2178,2913,0.011253846,3867,0.155146667,0.585231792,1077.5425,39.08,52.16,0,0,862,-19.55758,-44.504241,46,31
3126505,12392.8,26113.9200,10367.5600,0.0398,0.0945,10604,0.002446154,3778.356875,0.137473333,0.543022022,771.260625,36.55,55.16,0,0,0,-17.007503,-42.349285,47,31
3126604,15027.19,33443.9500,105271.8000,0.0864,0.0292,5188,0.011776923,1847.025625,0.227126667,0.6793327,903.194375,39.15,54.59,1,0,0,-17.469808,-44.26986,49,31
3126703,31044.36,125771.5600,105266.0800,0.0868,0.1020,26325,0.005823077,1844.96375,0.227093333,0.690737529,796.2325,36.1,56.21,2,100.388,0,-16.3937,-43.478962,49,31
3127008,1627.25,14092.4100,1640.7100,0.0493,0.3083,16744,0.038507692,8210.464375,0.13776,0.309405344,1321.00875,30.57,56.1,1,21.635,0,-20.228893,-49.161469,44,31
3127073,12966.29,10224.7500,58439.6900,0.2720,0.0614,6717,-0.008561538,1844.96375,0.227093333,0.584486955,833.14625,40.4,53.22,0,14.829,0,-16.126265,-42.524335,49,31
3127107,22997.53,192324.5900,20945.8900,0.0430,0.2921,58295,0.014284615,8245.106875,0.143733333,0.305951385,1403.698125,32.38,55.82,1,72.082,50922,-20.035745,-49.000187,44,31
3127206,2885.65,12433.2900,4926.5800,0.0950,0.2095,4237,0.017346154,3867,0.155146667,0.555097214,1119.993125,39.67,52.19,0,0,0,-19.361051,-44.074104,46,31
3127339,19296.28,54215.8600,92552.0300,0.1707,0.1076,5392,0.001007692,1844.96375,0.227093333,0.671034028,626.66875,31.88,56.35,0,0,0,-14.921354,-43.308715,49,31
3127354,1907.98,10105.3200,2331.7700,0.0660,0.2344,3145,0.008707692,1844.96375,0.227093333,0.642772316,862.951875,37.95,57.37,0,0,0,-16.903863,-43.639275,49,31
3127602,14350.46,23582.8000,48627.8600,0.1843,0.0987,12056,0.002961538,3867,0.155146667,0.517223356,1103.46875,37.59,53.47,0,52.788,0,-18.522826,-43.835276,46,31
3127800,31563.62,17391.1500,335666.1800,0.2260,0.0149,15870,0.008969231,1844.96375,0.227093333,0.631061275,825.205,39.98,53,1,94.205,0,-16.463903,-42.994004,49,31
3127909,1682.39,11011.5300,1654.5800,0.0536,0.2738,1468,0.004446154,7272.510625,0.1438,0.333065934,1282.9925,34.71,54.27,0,0,0,-18.49358,-47.75591,44,31
3128105,15287.53,40193.9800,24231.1100,0.1485,0.2243,14927,0.006230769,5567.580625,0.153893333,0.416164531,1410.709375,41.3,52.93,0,0,37761,-20.764259,-45.920981,42,31
3128253,5852.43,13482.6800,19602.8900,0.1117,0.0796,4982,0.008484615,1844.96375,0.227093333,0.604430517,1002.853125,37.98,54.42,1,0,0,-17.078522,-43.620615,49,31
3128600,26930.7,115645.4500,66478.6800,0.0683,0.1130,7201,0.003676923,8569.184375,0.196446667,0.407856184,1529.151875,40.89,54.09,0,24.265,52894,-17.731923,-47.126278,45,31
3128907,7102.75,23945.9800,7269.0200,0.1299,0.3297,7895,0.013430769,6499.88875,0.19938,0.377694762,1410.188125,45.41,52.57,0,8.124,0,-18.816045,-46.752936,45,31
3129103,14811.61,141400.1500,31539.9500,0.0447,0.1733,6787,-0.008253846,6945.90875,0.143573333,0.31482204,1247.15,28.64,54.45,0,36.705,0,-19.124452,-49.867803,44,31
3129509,50350.28,157119.7700,74803.5900,0.1266,0.2333,24946,0.011676923,7519.2025,0.204906667,0.384291014,1229.626875,43.86,52.62,0,68.989,73292,-19.557869,-46.595757,45,31
3129608,22066.13,34047.6000,32538.1500,0.1687,0.1751,8357,0.008561538,1846.1425,0.22674,0.665466941,911.456875,28.42,55.14,0,31.34,0,-16.82878,-44.790245,49,31
3129657,4764.34,7739.8000,21772.0800,0.1583,0.0627,7037,0.000223077,1847.8075,0.225853333,0.670263319,799.845625,29.54,54.9,0,0,0,-15.696794,-44.144909,49,31
3129707,16105.85,23796.6700,17725.7300,0.2946,0.3592,13444,0.0187,5594.540625,0.149533333,0.351811976,1484.240625,44.23,51.9,2,0,50383,-20.393292,-47.111623,42,31
3130051,12187.49,25835.5500,19583.9000,0.1087,0.1386,11736,0.012792308,1847.5875,0.227073333,0.667677255,879.2175,32.23,56.8,0,0,0,-16.225127,-44.916393,49,31
3130200,2371.19,16808.5700,2669.4000,0.0669,0.3112,10420,0.021530769,3867,0.155146667,0.557434226,1135.046875,37.32,52.38,0,7.51,0,-19.956395,-44.726613,46,31
3130309,9244.34,45750.7200,9751.3700,0.0934,0.3258,8258,2.31E-05,3985.176875,0.1536,0.472509259,1338.16875,40.04,52.73,0,25.377,10215,-20.156187,-45.752726,46,31
3130507,8077.42,18645.1400,13078.3100,0.1719,0.2284,12289,0.012092308,5553.529375,0.153253333,0.406734455,1391.95,42.66,52.48,1,19.536,0,-20.931457,-45.801642,42,31
3130655,17296.52,20902.5800,68578.0500,0.1955,0.0689,7906,0.003392308,1844.96375,0.227093333,0.532659992,709.135625,41.24,52.98,0,0,0,-15.592255,-42.185089,49,31
3130705,14530.17,38971.5500,30508.8300,0.1740,0.2120,6751,0.014576923,9691.371875,0.134246667,0.325965233,1337.254375,47.49,53,1,22.73,26883,-18.958711,-47.83006,44,31
3131000,3177.69,15884.4200,5520.2000,0.0794,0.1989,6200,0.0112,3871.91625,0.155233333,0.543966911,1159.0025,40.23,52.6,1,0,0,-19.497944,-44.409129,46,31
3131109,13114.8,29753.6000,10349.8400,0.1746,0.3781,7445,0.012407692,3867.001875,0.155146667,0.576084123,984.7075,34.07,53.25,0,21.303,0,-18.730259,-44.291918,46,31
3131406,952.08,37477.5200,2613.3000,0.0114,0.1418,4374,0.0039,8100.7625,0.140033333,0.311195946,1324.355625,,,1,0,0,-18.708156,-50.062522,44,31
3131604,4324.36,21083.8700,6270.4900,0.0723,0.2076,6958,0.013561538,6861.6825,0.171613333,0.327087527,1429.584375,45.64,51.78,0,0,88365,-19.043933,-47.457509,45,31
3131703,15924.34,49861.3400,58257.5900,0.1094,0.0951,118481,0.012676923,3188.006875,0.133906667,0.393788755,1430.47125,41.95,51.99,1,0,0,-19.560917,-43.436446,43,31
3132008,16666.13,16113.9200,138988.9600,0.0923,0.0117,5343,0.006046154,3778.356875,0.137473333,0.61375314,936.9,37.1,53.2,0,0,0,-16.935006,-43.328817,47,31
3132107,7858.32,30184.0900,74761.2800,0.0805,0.0341,19159,0.006092308,1887.555,0.22584,0.646290698,905.92875,31.49,56.27,1,13.19,0,-15.186636,-44.132261,49,31
3132206,4825,29968.4700,6990.1300,0.0847,0.2841,13253,0.010253846,3867,0.155146667,0.511961913,1057.7975,40.57,52.11,0,0,6300,-20.331977,-44.641802,46,31
3132503,30516.01,43427.4700,207338.2000,0.1881,0.0463,34462,0.011730769,3778.915625,0.13746,0.577788528,847.139375,44.47,51.86,9,22.952,0,-17.782216,-42.90061,47,31
3132800,3386.8,11516.5900,20702.4100,0.0629,0.0360,2572,-0.008,3187.765625,0.1339,0.393556434,1461.199375,39,53.33,0,0,0,-19.381146,-43.411623,43,31
3132909,9885.16,10142.3400,7431.1700,0.3216,0.3928,11802,0.002861538,5774.899375,0.148393333,0.366894626,1537.65625,47.4,52.29,0,13.092,12073,-21.074235,-47.050138,42,31
3133402,7543.59,155314.9200,12138.5100,0.0202,0.2088,15043,0.014692308,7298.45375,0.145646667,0.329322537,1367.086875,29.75,54.98,0,72.748,9050,-19.744641,-49.363464,44,31
3133501,23076.99,64796.1700,20293.3300,0.1899,0.4281,22134,0.002015385,3868.536875,0.154933333,0.472398137,1404.340625,39.8,50.99,0,22.055,0,-20.400337,-44.972341,46,31
3133758,1962.9,9583.6400,3909.3200,0.0909,0.1968,15992,0.012376923,5696.42,0.14382,0.398210581,1185.14625,36.14,54.15,1,0,0,-20.681464,-46.783298,42,31
3133808,5156.13,34368.3700,7872.5500,0.0749,0.2612,92091,0.0125,3867,0.155146667,0.540881996,1103.149375,38.68,52.32,0,0,0,-20.06544,-44.648875,46,31
3134202,21467.96,193915.9500,44495.1400,0.0381,0.1474,103945,0.009823077,7394.3175,0.14412,0.327138477,1274.869375,33.07,55.19,2,105.855,37796,-19.029166,-49.529763,44,31
3134400,6373.68,115719.1400,8421.9800,0.0178,0.1994,38102,0.017323077,7376.239375,0.143986667,0.32800343,1326.81125,29.74,51.95,1,40.873,0,-19.651192,-50.390631,44,31
3134608,18650.49,38226.1900,57661.7300,0.1509,0.1054,19305,0.020007692,3867.07875,0.155153333,0.511810105,1028.67,38.66,52.32,4,0,18654,-19.440758,-43.718162,46,31
3134806,4192.7,33251.6700,4549.1500,0.0673,0.3453,7960,0.005361538,5570.74125,0.1535,0.381802741,1607.223125,45.83,51.03,0,0.462,570,-21.038391,-46.826578,42,31
3135050,50381.77,117551.9600,85277.3100,0.1786,0.2306,37516,0.022553846,1864.58875,0.225953333,0.686036928,760.83875,29.98,57.62,1,0,0,-15.271149,-43.794163,49,31
3135100,23705.47,123537.8100,58720.1600,0.0724,0.1411,71279,0.011669231,1844.964375,0.227093333,0.707403704,721.798125,31.69,58.31,0,38.482,258,-15.841562,-43.412354,49,31
3135209,56001.2,55645.9800,523113.9200,0.2174,0.0287,68420,0.004515385,1976.6275,0.227286667,0.615580688,978.503125,29.55,54.82,2,98.912,42310,-15.312811,-44.888578,49,31
3135308,2542.86,13023.1300,2090.7600,0.0755,0.3370,4275,0.012092308,4045.695625,0.148426667,0.502247864,1246.751875,40.08,54.08,0,0,0,-20.130765,-45.531209,46,31
3135357,4707.88,9072.5300,22756.3300,0.1179,0.0506,9131,0.007407692,1846.018125,0.22712,0.663706449,765.31875,31.02,56.06,0,22.291,0,-15.944491,-44.329261,49,31
3135456,6971.32,13774.2400,8740.9700,0.0650,0.0987,7627,0.008530769,3778.356875,0.137473333,0.538896635,717.360625,38.22,55.39,0,0,0,-17.122085,-42.312345,47,31
3135605,18842.08,38599.8600,67311.7600,0.1193,0.0721,8672,-0.005376923,1866.325,0.2196,0.662891394,970.523125,34.98,54.85,1,47.822,0,-17.2099,-44.475838,49,31
3135704,7055.27,25838.2700,11672.6700,0.0897,0.1791,5756,0.003530769,3867.005,0.155146667,0.597684421,933.3425,38.47,52.63,0,0,0,-19.21158,-44.001193,46,31
3136306,246484.52,290663.5600,577019.6800,0.2577,0.1488,48472,0.009761538,3568.906875,0.210006667,0.545762082,1139.63375,29.84,53.8,1,165.402,8516,-17.604943,-45.934259,48,31
3136405,13155.27,22607.8200,43968.3700,0.1591,0.0887,4639,0.007823077,1844.96375,0.227093333,0.641783647,943.93625,38.23,54.44,0,41.942,0,-17.676046,-44.111582,49,31
3136520,5941.08,7713.8500,24565.0400,0.1320,0.0456,4833,0.000869231,3778.504375,0.13748,0.550260166,812.81625,40.18,52.27,0,0,0,-16.900187,-42.656135,47,31
3136579,6049.22,7377.6800,42976.5700,0.1205,0.0230,4854,0.010415385,1844.96375,0.227093333,0.584045874,792.14125,41.73,53.63,0,0,0,-16.541651,-42.550697,49,31
3136603,2982.74,5573.6100,9192.5300,0.1823,0.1191,5842,0.006092308,3751.845625,0.19586,0.46676859,1119.298125,42.58,50.86,0,8.48,0,-19.635339,-43.57204,124,31
3136801,4789.81,15774.5300,22396.4400,0.1002,0.0727,4342,0.006715385,1844.96375,0.227093333,0.646616837,855.64375,40.59,55.59,1,0,0,-16.840117,-43.564489,49,31
3136959,16802.06,24416.1500,60685.0100,0.1881,0.0853,7254,-0.0104,1859.81875,0.224966667,0.639337874,751.58625,29.34,55.97,1,12.589,0,-14.386505,-44.083469,49,31
3137106,23090.36,87924.5900,41333.9000,0.0862,0.1671,7873,0.000815385,5149.510625,0.21072,0.469721549,1277.500625,37.92,54.29,0,40.447,11194,-18.103542,-46.734622,45,31
3137205,6544.52,29629.5700,6922.1000,0.0708,0.2459,50714,0.018038462,4047.7175,0.149173333,0.511676574,1251.00625,38.65,53.67,0,0,8170,-20.009891,-45.494985,46,31
3137304,11552.31,23574.5000,24094.4800,0.1380,0.1354,4701,0.0004,1846.761875,0.22616,0.644617458,956.11125,30.27,55.23,1,0,0,-17.007815,-44.646363,49,31
3137502,14071.57,59664.3000,14019.1400,0.0737,0.2530,18107,0.006546154,5408.035,0.231193333,0.416701332,1299.43,46.12,52.59,1,25.998,0,-18.769534,-46.336777,45,31
3137536,22357.89,61538.9400,40716.4600,0.1339,0.1894,9369,0.015492308,6772.852857,0.032992857,0.504532374,1210.8,29.92,54.2,0,29.311,5321,-17.76637,-46.501607,93,31
3137601,3032.95,10138.5200,7492.1200,0.1088,0.1418,60787,0.029484615,3867,0.155146667,0.527417845,997.221875,43,53.13,2,0,0,-19.628407,-43.885812,46,31
3138104,45372.22,40052.9300,241835.9600,0.2861,0.0622,6663,0.001715385,1879.50375,0.225933333,0.615832431,1013.6475,35.43,54.4,0,34.278,0,-17.880815,-44.695552,49,31
3138302,4453.35,22036.0400,9146.9800,0.0637,0.1408,3448,0.003969231,3871.648125,0.154713333,0.571990676,1235.82,36.72,52.12,0,0,0,-19.688086,-45.045176,46,31
3138351,3613.97,4646.2900,20408.5700,0.1577,0.0409,5145,0.005084615,3778.356875,0.137473333,0.549466029,926.5125,41.09,52.61,0,0,0,-17.069809,-42.744549,47,31
3138625,4806.43,113954.6300,10862.4000,0.0161,0.1465,7436,0.008,7175.143125,0.146353333,0.338476365,1269.961875,26.69,51.79,0,0,0,-19.491047,-50.53807,44,31
3138658,3572.47,5996.7000,16057.3900,0.1482,0.0610,8992,0.023430769,1845.216875,0.226646667,0.659191108,773.009375,29.51,55.28,0,12.991,0,-15.856342,-44.269602,49,31
3138682,8389.23,11233.2900,20712.7600,0.1675,0.0984,6775,0.0088,1845.010625,0.227093333,0.667512484,866.455625,30.2,56.35,0,0,0,-16.19627,-44.596487,49,31
3138807,14279.7,89209.3700,15369.7200,0.0682,0.2982,18347,0.005815385,4836.113125,0.22686,0.47905419,1410.015,39.05,52.79,0,49.093,5393,-19.827341,-45.678819,45,31
3139250,2627.48,17255.6500,8818.8500,0.0647,0.1192,6608,0.002530769,1844.96375,0.227093333,0.627053626,638.2025,32.68,56.83,0,0,0,-15.010304,-42.952931,49,31
3139300,35380.52,49482.1700,103370.3300,0.2314,0.1260,23999,-0.002215385,1864.726875,0.22334,0.613682871,779.705,31.72,57.19,0,2.379,0,-14.63244,-44.157572,49,31
3139706,3285.77,17271.0300,5541.9500,0.0877,0.2306,7812,0.014753846,3867.310625,0.155153333,0.617068,1035.981875,37.84,52.13,1,0,0,-19.493915,-44.665516,46,31
3140506,19508.56,55690.2500,33338.5400,0.1567,0.2369,13376,0.007376923,3900.32,0.154066667,0.560315387,1227.575625,36.53,52.78,1,37.614,0,-19.412279,-45.190479,46,31
3140852,26632.03,65501.6500,102299.3200,0.1797,0.1230,11037,0.012184615,1857.149375,0.226506667,0.653926283,688.989375,30,57.18,1,0,0,-14.852988,-43.734197,49,31
3141009,4260.15,26743.4900,16167.4200,0.0730,0.1152,13033,-0.001553846,1844.994375,0.2271,0.660767231,650.18875,32.16,56.59,0,22.969,0,-15.426075,-42.856807,49,31
